timestamp,fromLabel,toLabel,tokenAddressLabel,fromIsContract,toIsContract
2020-01-10 00:00:31,3,369846,3,0,0
2020-01-10 00:01:07,307767,317030,1279,0,0
2020-01-10 00:01:09,368361,375341,2024,0,0
2020-01-10 00:01:09,3,362351,17,0,1
2020-01-10 00:01:09,3,362351,17,0,1
2020-01-10 00:01:10,3,3602,600,0,0
2020-01-10 00:01:10,3602,88589,600,0,1
2020-01-10 00:01:10,3,362351,17,0,1
2020-01-10 00:01:10,3,362351,17,0,1
2020-01-10 00:01:10,80457,80473,426,0,0
2020-01-10 00:01:10,80457,80473,426,0,0
2020-01-10 00:01:10,80457,80473,426,0,0
2020-01-10 00:01:10,83573,320993,180,0,0
2020-01-10 00:01:10,51849,117889,458,0,1
2020-01-10 00:01:10,51849,117889,458,0,1
2020-01-10 00:01:10,3,377455,2586,0,0
2020-01-10 00:01:10,319392,320993,180,0,0
2020-01-10 00:01:28,3,377455,2586,0,0
2020-01-10 00:01:35,3,377450,2593,0,0
2020-01-10 00:01:35,3,377450,2593,0,0
2020-01-10 00:01:55,3,57724,2586,0,0
2020-01-10 00:01:58,3,57724,2586,0,0
2020-01-10 00:01:58,354698,313847,2185,0,1
2020-01-10 00:01:58,313847,121550,2185,1,0
2020-01-10 00:02:34,96456,83329,180,1,0
2020-01-10 00:02:34,3,377420,2586,0,0
2020-01-10 00:02:54,3,377420,2586,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,133477,2185,0,0
2020-01-10 00:02:58,3,377420,2586,0,0
2020-01-10 00:03:36,362351,377457,17,1,1
2020-01-10 00:03:36,362351,377457,17,1,1
2020-01-10 00:03:36,362351,377457,17,1,1
2020-01-10 00:03:36,362351,377457,17,1,1
2020-01-10 00:03:46,3,377420,2586,0,0
2020-01-10 00:03:46,3,377450,2593,0,0
2020-01-10 00:03:46,3,377450,2593,0,0
2020-01-10 00:03:46,362643,362647,2118,0,0
2020-01-10 00:03:51,62440,313847,2185,0,1
2020-01-10 00:03:51,313847,121550,2185,1,0
2020-01-10 00:03:51,56024,313847,2185,0,1
2020-01-10 00:03:51,313847,121550,2185,1,0
2020-01-10 00:03:54,3,137628,3,0,1
2020-01-10 00:03:54,372424,376532,2449,0,0
2020-01-10 00:03:54,3,57724,2586,0,0
2020-01-10 00:03:54,3,377450,2593,0,0
2020-01-10 00:03:54,3,377458,2321,0,0
2020-01-10 00:04:13,3,57724,2586,0,0
2020-01-10 00:04:13,3,375806,2321,0,0
2020-01-10 00:04:20,3,377459,2586,0,0
2020-01-10 00:04:20,3,377450,2593,0,0
2020-01-10 00:04:45,368855,368320,2185,0,0
2020-01-10 00:04:45,368855,368320,2185,0,0
2020-01-10 00:04:45,368855,368320,2185,0,0
2020-01-10 00:04:45,3,377459,2586,0,0
2020-01-10 00:04:45,3,377450,2593,0,0
2020-01-10 00:05:00,372424,377460,2449,0,0
2020-01-10 00:05:00,117889,83329,458,1,0
2020-01-10 00:05:35,372424,62661,2449,0,0
2020-01-10 00:05:35,96456,83329,180,1,0
2020-01-10 00:05:35,1555,296345,2024,0,0
2020-01-10 00:05:35,80480,80473,426,0,0
2020-01-10 00:05:35,80480,80473,426,0,0
2020-01-10 00:06:39,80480,80473,426,0,0
2020-01-10 00:06:39,83329,327843,458,0,0
2020-01-10 00:06:39,3,377459,2586,0,0
2020-01-10 00:07:21,3,98386,2024,0,0
2020-01-10 00:07:21,80480,80473,426,0,0
2020-01-10 00:07:21,372550,3,2024,0,0
2020-01-10 00:07:21,8,1149,3,1,0
2020-01-10 00:07:24,3,375337,2321,0,0
2020-01-10 00:07:24,56024,313847,2185,0,1
2020-01-10 00:07:24,313847,348876,2185,1,0
2020-01-10 00:07:24,56024,313847,2185,0,1
2020-01-10 00:07:24,313847,348876,2185,1,0
2020-01-10 00:07:24,56024,313847,2185,0,1
2020-01-10 00:07:24,313847,348876,2185,1,0
2020-01-10 00:07:24,56024,313847,2185,0,1
2020-01-10 00:07:24,313847,348876,2185,1,0
2020-01-10 00:07:24,56024,313847,2185,0,1
2020-01-10 00:07:24,313847,348876,2185,1,0
2020-01-10 00:07:24,56024,313847,2185,0,1
2020-01-10 00:07:24,313847,348876,2185,1,0
2020-01-10 00:07:24,56024,313847,2185,0,1
2020-01-10 00:07:24,313847,348876,2185,1,0
2020-01-10 00:07:24,56024,313847,2185,0,1
2020-01-10 00:07:24,313847,348876,2185,1,0
2020-01-10 00:07:24,56024,313847,2185,0,1
2020-01-10 00:07:24,313847,348876,2185,1,0
2020-01-10 00:07:24,56024,313847,2185,0,1
2020-01-10 00:07:24,313847,348876,2185,1,0
2020-01-10 00:07:32,3,377459,2586,0,0
2020-01-10 00:07:32,3,377461,2321,0,0
2020-01-10 00:07:32,3,377450,2593,0,0
2020-01-10 00:07:32,3,377450,2593,0,0
2020-01-10 00:07:32,3,377450,2593,0,0
2020-01-10 00:07:32,3,377450,2593,0,0
2020-01-10 00:07:43,1555,296345,2024,0,0
2020-01-10 00:07:43,3,377342,2586,0,1
2020-01-10 00:07:43,377342,377343,2586,1,1
2020-01-10 00:08:15,3,377342,2586,0,1
2020-01-10 00:08:15,377342,377343,2586,1,1
2020-01-10 00:08:31,96456,83329,180,1,0
2020-01-10 00:08:31,320993,96456,180,0,1
2020-01-10 00:08:31,3,377342,2586,0,1
2020-01-10 00:08:31,377342,377343,2586,1,1
2020-01-10 00:08:40,368855,368320,2185,0,0
2020-01-10 00:08:40,368855,368320,2185,0,0
2020-01-10 00:08:40,320993,96456,180,0,1
2020-01-10 00:08:40,3,377342,2586,0,1
2020-01-10 00:08:40,377342,377343,2586,1,1
2020-01-10 00:08:40,327843,117889,458,0,1
2020-01-10 00:08:40,4006,313847,2185,0,1
2020-01-10 00:08:40,313847,121550,2185,1,0
2020-01-10 00:09:41,296345,3,2024,0,0
2020-01-10 00:09:41,3,377462,2321,0,0
2020-01-10 00:09:45,3,377342,2586,0,1
2020-01-10 00:09:45,377342,377343,2586,1,1
2020-01-10 00:10:21,307446,374601,1279,0,0
2020-01-10 00:10:21,307767,317030,1279,0,0
2020-01-10 00:10:21,310052,377463,1279,0,0
2020-01-10 00:10:21,343133,307327,1279,0,0
2020-01-10 00:10:21,3,377342,2586,0,1
2020-01-10 00:10:21,377342,377343,2586,1,1
2020-01-10 00:10:21,367330,377464,6,0,0
2020-01-10 00:10:21,9866,313847,2185,0,1
2020-01-10 00:10:21,313847,360965,2185,1,0
2020-01-10 00:10:38,3,377342,2586,0,1
2020-01-10 00:10:38,377342,377343,2586,1,1
2020-01-10 00:10:45,3,97382,3,0,0
2020-01-10 00:11:10,374808,1555,2024,0,0
2020-01-10 00:11:10,96456,83329,180,1,0
2020-01-10 00:11:10,3,377342,2586,0,1
2020-01-10 00:11:10,377342,377343,2586,1,1
2020-01-10 00:11:27,3,58068,948,0,0
2020-01-10 00:11:27,3,58068,948,0,0
2020-01-10 00:11:35,338703,313847,2185,0,1
2020-01-10 00:11:35,313847,187604,2185,1,0
2020-01-10 00:11:35,3,377342,2586,0,1
2020-01-10 00:11:35,377342,377343,2586,1,1
2020-01-10 00:12:51,3,329888,1039,0,0
2020-01-10 00:12:51,374017,302271,2516,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:12:51,368855,368320,2185,0,0
2020-01-10 00:13:03,103080,105240,6,0,0
2020-01-10 00:13:09,3,377342,2586,0,1
2020-01-10 00:13:09,377342,377343,2586,1,1
2020-01-10 00:13:09,3130,130523,275,0,1
2020-01-10 00:13:09,377067,3,2024,0,0
2020-01-10 00:13:09,328013,93404,180,0,0
2020-01-10 00:13:09,3,58068,948,0,0
2020-01-10 00:13:09,3,58068,948,0,0
2020-01-10 00:13:09,341283,313847,2185,0,1
2020-01-10 00:13:09,313847,360965,2185,1,0
2020-01-10 00:13:23,3,3602,600,0,0
2020-01-10 00:13:23,3602,88589,600,0,1
2020-01-10 00:13:23,3,377342,2586,0,1
2020-01-10 00:13:23,377342,377343,2586,1,1
2020-01-10 00:13:51,3,374190,2511,0,0
2020-01-10 00:13:51,3,377342,2586,0,1
2020-01-10 00:13:51,377342,377343,2586,1,1
2020-01-10 00:14:51,96456,83329,180,1,0
2020-01-10 00:14:51,3,377342,2586,0,1
2020-01-10 00:14:51,377342,377343,2586,1,1
2020-01-10 00:14:51,332406,313847,2185,0,1
2020-01-10 00:14:51,313847,363375,2185,1,0
2020-01-10 00:14:51,358121,355272,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
2020-01-10 00:15:18,368855,368320,2185,0,0
