timestamp,fromLabel,toLabel,tokenAddressLabel,fromIsContract,toIsContract
2020-01-29 00:00:58,3,65281,3,0,0
2020-01-29 00:01:19,98708,78202,458,0,0
2020-01-29 00:01:43,3,383692,2024,0,0
2020-01-29 00:01:43,3,363325,17,0,1
2020-01-29 00:01:43,3,363325,17,0,1
2020-01-29 00:01:43,3,363325,17,0,1
2020-01-29 00:01:51,341455,380247,1279,0,0
2020-01-29 00:01:51,3,363325,17,0,1
2020-01-29 00:01:51,3,363325,17,0,1
2020-01-29 00:01:51,3,363325,17,0,1
2020-01-29 00:01:51,3,363325,17,0,1
2020-01-29 00:01:51,3,363325,17,0,1
2020-01-29 00:01:51,3,363325,17,0,1
2020-01-29 00:02:22,3,83329,180,0,0
2020-01-29 00:02:22,370337,369961,2383,0,1
2020-01-29 00:02:22,88589,308797,600,1,0
2020-01-29 00:02:25,70230,359224,2185,0,0
2020-01-29 00:02:25,3,57808,948,0,0
2020-01-29 00:02:25,372162,88589,600,0,1
2020-01-29 00:02:33,363672,3,2024,0,0
2020-01-29 00:02:33,3,363325,17,0,1
2020-01-29 00:02:33,3,363325,17,0,1
2020-01-29 00:02:33,3,363325,17,0,1
2020-01-29 00:02:33,3,363325,17,0,1
2020-01-29 00:02:33,3,363325,17,0,1
2020-01-29 00:02:33,3,363325,17,0,1
2020-01-29 00:02:33,3,363325,17,0,1
2020-01-29 00:02:33,3,363325,17,0,1
2020-01-29 00:02:33,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,363325,17,0,1
2020-01-29 00:02:39,3,362351,17,0,1
2020-01-29 00:02:59,3,324452,2846,0,0
2020-01-29 00:02:59,3,333506,2846,0,0
2020-01-29 00:02:59,3,324452,2846,0,0
2020-01-29 00:02:59,3,333506,2846,0,0
2020-01-29 00:02:59,3,324452,2846,0,0
2020-01-29 00:02:59,3,333506,2846,0,0
2020-01-29 00:02:59,6273,296788,952,0,0
2020-01-29 00:02:59,3,384475,2321,0,0
2020-01-29 00:03:16,359937,369961,2383,0,1
2020-01-29 00:03:16,3,324452,2846,0,0
2020-01-29 00:03:16,3,333506,2846,0,0
2020-01-29 00:03:26,3,384229,1039,0,0
2020-01-29 00:03:26,343581,372133,1836,1,0
2020-01-29 00:03:26,343581,372133,1836,1,0
2020-01-29 00:03:26,343581,372133,1836,1,0
2020-01-29 00:03:43,83329,71319,180,0,0
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:43,3,363325,17,0,1
2020-01-29 00:03:54,3,363325,17,0,1
2020-01-29 00:03:54,3,363325,17,0,1
2020-01-29 00:03:54,3,363325,17,0,1
2020-01-29 00:03:54,3,363325,17,0,1
2020-01-29 00:03:54,3,363325,17,0,1
2020-01-29 00:03:54,3,363325,17,0,1
2020-01-29 00:03:54,3,363325,17,0,1
